__time,/joint_states/group_1/joint_1/effort,/joint_states/group_1/joint_1/position,/joint_states/group_1/joint_1/velocity,/joint_states/group_1/joint_2/effort,/joint_states/group_1/joint_2/position,/joint_states/group_1/joint_2/velocity,/joint_states/group_1/joint_3/effort,/joint_states/group_1/joint_3/position,/joint_states/group_1/joint_3/velocity,/joint_states/group_1/joint_4/effort,/joint_states/group_1/joint_4/position,/joint_states/group_1/joint_4/velocity,/joint_states/group_1/joint_5/effort,/joint_states/group_1/joint_5/position,/joint_states/group_1/joint_5/velocity,/joint_states/group_1/joint_6/effort,/joint_states/group_1/joint_6/position,/joint_states/group_1/joint_6/velocity,/joint_states/header/stamp,/world_to_torch/header/header/stamp,/world_to_torch/transform/rotation/pitch,/world_to_torch/transform/rotation/roll,/world_to_torch/transform/rotation/w,/world_to_torch/transform/rotation/x,/world_to_torch/transform/rotation/y,/world_to_torch/transform/rotation/yaw,/world_to_torch/transform/rotation/z,/world_to_torch/transform/translation/x,/world_to_torch/transform/translation/y,/world_to_torch/transform/translation/z
1720619155.032456,-0.048048000,0.000000000,0.000000000,-1.149687000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.232416000,0.000000000,0.000000000,0.021504000,0.000038380,0.009134350,1720619155.027463198,,,,,,,,,,,
1720619155.034684,-0.048048000,0.000000000,0.000000000,-1.149687000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.232416000,0.000000000,0.000000000,0.021504000,0.000038380,0.009134350,1720619155.029463291,,,,,,,,,,,
1720619155.046332,-0.048048000,0.000000000,0.000000000,-1.148609000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.232416000,0.000000000,0.000000000,0.021280000,0.000038380,0.009134350,1720619155.035463333,,,,,,,,,,,
1720619155.048122,-0.048048000,0.000000000,0.000000000,-1.148609000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.232416000,0.000000000,0.000000000,0.021280000,0.000038380,0.009134350,1720619155.043463230,,,,,,,,,,,
1720619155.052039,-0.048048000,0.000000000,0.000000000,-1.148609000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.232416000,0.000000000,0.000000000,0.024672000,0.000000000,0.009134350,1720619155.047463179,,,,,,,,,,,
1720619155.060151,-0.048048000,0.000000000,0.000000000,-1.148609000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.232672000,0.000000000,0.000000000,0.024736000,0.000000000,0.009134350,1720619155.055463314,,,,,,,,,,,
1720619155.064873,-0.048048000,0.000000000,0.000000000,-1.152382000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.233216000,0.000000000,0.000000000,0.021024000,0.000038380,0.009134350,1720619155.059463263,,,,,,,,,,,
1720619155.072310,-0.048048000,0.000000000,0.000000000,-1.148070000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.232736000,0.000000000,0.000000000,0.021632000,0.000000000,0.000000000,1720619155.067463160,,,,,,,,,,,
1720619155.076066,,,,,,,,,,,,,,,,,,,,1720619155.067463160,-1.186824000,3.141592654,0.000000015,0.829037542,-0.000000022,-0.000000054,0.559192949,1.395152983,0.001110973,1.481517837
1720619155.076296,-0.048048000,0.000000000,0.000000000,-1.148070000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.231424000,0.000000000,0.000000000,0.023360000,0.000000000,0.000000000,1720619155.071463346,,,,,,,,,,,
1720619155.084014,-0.048048000,0.000000000,0.000000000,-1.150765000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.232800000,0.000000000,0.000000000,0.023296000,0.000000000,0.000000000,1720619155.079463243,,,,,,,,,,,
1720619155.087815,-0.048048000,0.000000000,0.000000000,-1.150765000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.231360000,0.000000000,0.000000000,0.022336000,0.000000000,0.000000000,1720619155.083463192,,,,,,,,,,,
1720619155.097329,-0.048048000,0.000000000,0.000000000,-1.159389000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.232544000,0.000000000,0.000000000,0.023200000,0.000000000,0.000000000,1720619155.092463255,,,,,,,,,,,
1720619155.101200,-0.048048000,0.000000000,0.000000000,-1.151304000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.231744000,0.000000000,0.000000000,0.021952000,0.000038380,0.009134350,1720619155.096463203,,,,,,,,,,,
1720619155.108457,-0.048048000,0.000000000,0.000000000,-1.182566000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.233280000,0.000000000,0.000000000,0.021952000,0.000038380,0.009134350,1720619155.103463173,,,,,,,,,,,
1720619155.109344,-0.048048000,0.000000000,0.000000000,-1.182566000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.233280000,0.000000000,0.000000000,0.021952000,0.000038380,0.009134350,1720619155.104463339,,,,,,,,,,,
1720619155.113493,-0.049764000,0.000000000,0.000000000,-1.124354000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.231296000,0.000000000,0.000000000,0.023360000,0.000000000,0.009134350,1720619155.108463287,,,,,,,,,,,
1720619155.120575,-0.048620000,0.000000000,0.000000000,-1.125971000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.232960000,0.000000000,0.000000000,0.023136000,0.000000000,0.000000000,1720619155.115463257,,,,,,,,,,,
1720619155.121524,-0.048620000,0.000000000,0.000000000,-1.125971000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.232960000,0.000000000,0.000000000,0.023136000,0.000000000,0.000000000,1720619155.116463184,,,,,,,,,,,
1720619155.125376,-0.050050000,0.000000000,0.000000000,-1.151304000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.231616000,0.000000000,0.000000000,0.022816000,0.000000000,0.000000000,1720619155.120463133,,,,,,,,,,,
1720619155.126218,,,,,,,,,,,,,,,,,,,,1720619155.120463133,-1.186824000,3.141592654,0.000000015,0.829037542,-0.000000022,-0.000000054,0.559192949,1.395152983,0.001110973,1.481517837
1720619155.132623,-0.048048000,0.000000000,0.000000000,-1.151304000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.231872000,0.000000000,0.000000000,0.022496000,0.000000000,0.000000000,1720619155.127463341,,,,,,,,,,,
1720619155.133652,-0.048048000,0.000000000,0.000000000,-1.151304000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.231872000,0.000000000,0.000000000,0.022496000,0.000000000,0.000000000,1720619155.128463268,,,,,,,,,,,
1720619155.138099,-0.048048000,0.000000000,0.000000000,-1.151304000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.232288000,0.000000000,0.000000000,0.022944000,0.000000000,0.000000000,1720619155.132463217,,,,,,,,,,,
1720619155.144507,-0.048048000,0.000000000,0.000000000,-1.151304000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.232096000,0.000000000,0.000000000,0.023360000,0.000000000,0.000000000,1720619155.139463186,,,,,,,,,,,
1720619155.145731,-0.048048000,0.000000000,0.000000000,-1.151304000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027456000,0.000000000,0.000000000,0.232096000,0.000000000,0.000000000,0.023360000,0.000000000,0.000000000,1720619155.140463352,,,,,,,,,,,
1720619155.150551,-0.048048000,0.000000000,0.000000000,-1.151304000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027392000,0.000000000,0.000000000,0.231744000,0.000000000,0.000000000,0.022272000,0.000000000,0.000000000,1720619155.145463228,,,,,,,,,,,
1720619155.157106,-0.048048000,0.000000000,0.000000000,-1.155077000,0.000000000,0.000000000,1.011010000,0.000000000,0.000000000,-0.027936000,0.000000000,0.000000000,0.232096000,0.000000000,0.000000000,0.023424000,0.000000000,0.000000000,1720619155.151463270,,,,,,,,,,,
