__time,/joint_states/group_1/joint_1/effort,/joint_states/group_1/joint_1/position,/joint_states/group_1/joint_1/velocity,/joint_states/group_1/joint_2/effort,/joint_states/group_1/joint_2/position,/joint_states/group_1/joint_2/velocity,/joint_states/group_1/joint_3/effort,/joint_states/group_1/joint_3/position,/joint_states/group_1/joint_3/velocity,/joint_states/group_1/joint_4/effort,/joint_states/group_1/joint_4/position,/joint_states/group_1/joint_4/velocity,/joint_states/group_1/joint_5/effort,/joint_states/group_1/joint_5/position,/joint_states/group_1/joint_5/velocity,/joint_states/group_1/joint_6/effort,/joint_states/group_1/joint_6/position,/joint_states/group_1/joint_6/velocity,/joint_states/header/stamp,/world_to_torch/header/header/stamp,/world_to_torch/transform/rotation/pitch,/world_to_torch/transform/rotation/roll,/world_to_torch/transform/rotation/w,/world_to_torch/transform/rotation/x,/world_to_torch/transform/rotation/y,/world_to_torch/transform/rotation/yaw,/world_to_torch/transform/rotation/z,/world_to_torch/transform/translation/x,/world_to_torch/transform/translation/y,/world_to_torch/transform/translation/z
1720619242.253105,0.029744000,0.000000000,0.000000000,-1.209516000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048576000,0.000000000,0.000000000,0.236608000,0.000000000,0.000000000,-0.046496000,0.000000000,0.009134350,1720619242.243717432,,,,,,,,,,,
1720619242.254285,0.029744000,0.000000000,0.000000000,-1.209516000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048576000,0.000000000,0.000000000,0.236608000,0.000000000,0.000000000,-0.046496000,0.000000000,0.009134350,1720619242.244717360,,,,,,,,,,,
1720619242.257507,0.029744000,0.000000000,0.000000000,-1.219218000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048576000,0.000000000,0.000000000,0.236448000,0.000000000,0.000000000,-0.047904000,0.000038380,0.009134350,1720619242.248717546,,,,,,,,,,,
1720619242.265200,0.029744000,0.000000000,0.000000000,-1.245090000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048576000,0.000000000,0.000000000,0.235744000,0.000000000,0.000000000,-0.047776000,0.000038380,0.009134350,1720619242.255717516,,,,,,,,,,,
1720619242.266083,0.029744000,0.000000000,0.000000000,-1.245090000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048576000,0.000000000,0.000000000,0.235744000,0.000000000,0.000000000,-0.047776000,0.000038380,0.009134350,1720619242.256717443,,,,,,,,,,,
1720619242.269548,0.029744000,0.000000000,0.000000000,-1.217062000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048160000,0.000000000,0.000000000,0.236000000,0.000000000,0.000000000,-0.046048000,0.000000000,0.009134350,1720619242.260717392,,,,,,,,,,,
1720619242.277210,0.029744000,0.000000000,0.000000000,-1.214367000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048576000,0.000000000,0.000000000,0.235392000,0.000000000,0.000000000,-0.046496000,0.000000000,0.009134350,1720619242.267717361,,,,,,,,,,,
1720619242.277656,0.029744000,0.000000000,0.000000000,-1.214367000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048576000,0.000000000,0.000000000,0.235392000,0.000000000,0.000000000,-0.046496000,0.000000000,0.009134350,1720619242.268717527,,,,,,,,,,,
1720619242.284103,0.029744000,0.000000000,0.000000000,-1.210594000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048576000,0.000000000,0.000000000,0.235744000,0.000000000,0.000000000,-0.047040000,0.000000000,0.000000000,1720619242.273717403,,,,,,,,,,,
1720619242.288876,0.029744000,0.000000000,0.000000000,-1.209516000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048576000,0.000000000,0.000000000,0.236064000,0.000000000,0.000000000,-0.046592000,0.000000000,0.000000000,1720619242.279717445,,,,,,,,,,,
1720619242.289761,0.029744000,0.000000000,0.000000000,-1.209516000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048576000,0.000000000,0.000000000,0.236064000,0.000000000,0.000000000,-0.046592000,0.000000000,0.000000000,1720619242.280717373,,,,,,,,,,,
1720619242.296809,0.029744000,0.000000000,0.000000000,-1.208977000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048576000,0.000000000,0.000000000,0.235264000,0.000000000,0.000000000,-0.047296000,0.000000000,0.000000000,1720619242.281717539,,,,,,,,,,,
1720619242.301096,0.029744000,0.000000000,0.000000000,-1.211672000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048640000,0.000000000,0.000000000,0.236064000,0.000000000,0.000000000,-0.047648000,0.000000000,0.000000000,1720619242.291717529,,,,,,,,,,,
1720619242.301915,0.029744000,0.000000000,0.000000000,-1.211672000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048640000,0.000000000,0.000000000,0.236064000,0.000000000,0.000000000,-0.047648000,0.000000000,0.000000000,1720619242.292717457,,,,,,,,,,,
1720619242.304251,0.029744000,0.000000000,0.000000000,-1.203587000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048576000,0.000000000,0.000000000,0.236544000,0.000000000,0.000000000,-0.046048000,0.000000000,0.000000000,1720619242.293717384,,,,,,,,,,,
1720619242.313347,0.029744000,0.000000000,0.000000000,-1.201970000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048640000,0.000000000,0.000000000,0.235872000,0.000000000,0.000000000,-0.046784000,0.000000000,0.000000000,1720619242.303717375,,,,,,,,,,,
1720619242.314664,0.029744000,0.000000000,0.000000000,-1.201970000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048640000,0.000000000,0.000000000,0.235872000,0.000000000,0.000000000,-0.046784000,0.000000000,0.000000000,1720619242.304717541,,,,,,,,,,,
1720619242.316373,0.029744000,0.000000000,0.000000000,-1.214367000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048640000,0.000000000,0.000000000,0.235808000,0.000000000,0.000000000,-0.046912000,0.000000000,0.000000000,1720619242.306717396,,,,,,,,,,,
1720619242.325456,0.029744000,0.000000000,0.000000000,-1.214906000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048640000,0.000000000,0.000000000,0.235456000,0.000000000,0.000000000,-0.047104000,0.000000000,0.000000000,1720619242.315717459,,,,,,,,,,,
1720619242.326254,0.029744000,0.000000000,0.000000000,-1.214906000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048640000,0.000000000,0.000000000,0.235456000,0.000000000,0.000000000,-0.047104000,0.000000000,0.000000000,1720619242.316717386,,,,,,,,,,,
1720619242.327980,0.029744000,0.000000000,0.000000000,-1.210594000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048640000,0.000000000,0.000000000,0.236192000,0.000000000,0.000000000,-0.046720000,0.000000000,0.000000000,1720619242.318717480,,,,,,,,,,,
1720619242.337480,0.029744000,0.000000000,0.000000000,-1.210594000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048576000,0.000000000,0.000000000,0.236320000,0.000000000,0.000000000,-0.046912000,0.000000000,0.000000000,1720619242.327717543,,,,,,,,,,,
1720619242.338145,0.029744000,0.000000000,0.000000000,-1.210594000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048576000,0.000000000,0.000000000,0.236320000,0.000000000,0.000000000,-0.046912000,0.000000000,0.000000000,1720619242.328717470,,,,,,,,,,,
1720619242.340873,0.029744000,0.000000000,0.000000000,-1.217601000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048576000,0.000000000,0.000000000,0.235520000,0.000000000,0.000000000,-0.046368000,0.000000000,0.000000000,1720619242.331717491,,,,,,,,,,,
1720619242.349406,0.029744000,0.000000000,0.000000000,-1.217601000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048576000,0.000000000,0.000000000,0.236736000,0.000000000,0.000000000,-0.046976000,0.000000000,0.000000000,1720619242.339717388,,,,,,,,,,,
1720619242.349944,0.029744000,0.000000000,0.000000000,-1.217601000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048576000,0.000000000,0.000000000,0.236736000,0.000000000,0.000000000,-0.046976000,0.000000000,0.000000000,1720619242.340717316,,,,,,,,,,,
1720619242.353068,0.029744000,0.000000000,0.000000000,-1.207360000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048640000,0.000000000,0.000000000,0.236064000,0.000000000,0.000000000,-0.046912000,0.000000000,0.000000000,1720619242.343717337,,,,,,,,,,,
1720619242.361599,0.029744000,0.000000000,0.000000000,-1.204665000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048512000,0.000000000,0.000000000,0.235872000,0.000000000,0.000000000,-0.046912000,0.000000000,0.000000000,1720619242.351717472,,,,,,,,,,,
1720619242.361947,0.029744000,0.000000000,0.000000000,-1.204665000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048512000,0.000000000,0.000000000,0.235872000,0.000000000,0.000000000,-0.046912000,0.000000000,0.000000000,1720619242.352717400,,,,,,,,,,,
1720619242.365187,0.029744000,0.000000000,0.000000000,-1.204665000,0.000000000,0.000000000,0.992706000,0.000000000,0.000000000,0.048576000,0.000000000,0.000000000,0.236064000,0.000000000,0.000000000,-0.046496000,0.000000000,0.000000000,1720619242.355717421,,,,,,,,,,,
