__time,/joint_states/group_1/joint_1/effort,/joint_states/group_1/joint_1/position,/joint_states/group_1/joint_1/velocity,/joint_states/group_1/joint_2/effort,/joint_states/group_1/joint_2/position,/joint_states/group_1/joint_2/velocity,/joint_states/group_1/joint_3/effort,/joint_states/group_1/joint_3/position,/joint_states/group_1/joint_3/velocity,/joint_states/group_1/joint_4/effort,/joint_states/group_1/joint_4/position,/joint_states/group_1/joint_4/velocity,/joint_states/group_1/joint_5/effort,/joint_states/group_1/joint_5/position,/joint_states/group_1/joint_5/velocity,/joint_states/group_1/joint_6/effort,/joint_states/group_1/joint_6/position,/joint_states/group_1/joint_6/velocity,/joint_states/header/stamp,/world_to_torch/header/header/stamp,/world_to_torch/transform/rotation/pitch,/world_to_torch/transform/rotation/roll,/world_to_torch/transform/rotation/w,/world_to_torch/transform/rotation/x,/world_to_torch/transform/rotation/y,/world_to_torch/transform/rotation/yaw,/world_to_torch/transform/rotation/z,/world_to_torch/transform/translation/x,/world_to_torch/transform/translation/y,/world_to_torch/transform/translation/z
1720620064.530036,0.026026000,0.000000000,0.000000000,-1.220296000,0.000000000,0.000000000,1.012726000,0.000000000,0.000000000,0.045984000,0.000000000,0.000000000,0.234880000,0.000000000,0.000000000,-0.049760000,0.000000000,0.000000000,1720620064.515935421,,,,,,,,,,,
1720620064.530048,0.026026000,0.000000000,0.000000000,-1.220296000,0.000000000,0.000000000,1.012726000,0.000000000,0.000000000,0.045984000,0.000000000,0.000000000,0.235072000,0.000000000,0.000000000,-0.049568000,0.000000000,0.000000000,1720620064.517935276,,,,,,,,,,,
1720620064.536887,0.026026000,0.000000000,0.000000000,-1.220296000,0.000000000,0.000000000,1.012726000,0.000000000,0.000000000,0.045984000,0.000000000,0.000000000,0.235872000,0.000000000,0.000000000,-0.048896000,0.000000000,0.000000000,1720620064.526935339,,,,,,,,,,,
1720620064.537434,0.026026000,0.000000000,0.000000000,-1.220296000,0.000000000,0.000000000,1.012726000,0.000000000,0.000000000,0.045984000,0.000000000,0.000000000,0.235872000,0.000000000,0.000000000,-0.048896000,0.000000000,0.000000000,1720620064.527935266,,,,,,,,,,,
1720620064.540653,0.026026000,0.000000000,0.000000000,-1.220296000,0.000000000,0.000000000,1.012726000,0.000000000,0.000000000,0.045984000,0.000000000,0.000000000,0.234208000,0.000000000,0.000000000,-0.050176000,0.000038380,0.009134350,1720620064.528935432,,,,,,,,,,,
1720620064.549188,0.026026000,0.000000000,0.000000000,-1.220296000,0.000000000,0.000000000,1.012726000,0.000000000,0.000000000,0.045984000,0.000000000,0.000000000,0.235680000,0.000000000,0.000000000,-0.050080000,0.000038380,0.009134350,1720620064.538935423,,,,,,,,,,,
1720620064.549904,0.026026000,0.000000000,0.000000000,-1.220296000,0.000000000,0.000000000,1.012726000,0.000000000,0.000000000,0.045984000,0.000000000,0.000000000,0.235680000,0.000000000,0.000000000,-0.050080000,0.000038380,0.009134350,1720620064.539935350,,,,,,,,,,,
1720620064.551576,0.026026000,0.000000000,0.000000000,-1.220296000,0.000000000,0.000000000,1.012726000,0.000000000,0.000000000,0.045984000,0.000000000,0.000000000,0.235680000,0.000000000,0.000000000,-0.048960000,0.000000000,0.009134350,1720620064.541935444,,,,,,,,,,,
1720620064.553139,0.026026000,0.000000000,0.000000000,-1.220296000,0.000000000,0.000000000,1.012726000,0.000000000,0.000000000,0.045984000,0.000000000,0.000000000,0.235680000,0.000000000,0.000000000,-0.048960000,0.000000000,0.009134350,1720620064.542935371,,,,,,,,,,,
1720620064.556637,0.026026000,0.000000000,0.000000000,-1.221374000,0.000000000,0.000000000,1.012726000,0.000000000,0.000000000,0.045984000,0.000000000,0.000000000,0.235680000,0.000000000,0.000000000,-0.050624000,0.000038380,0.009134350,1720620064.546935320,,,,,,,,,,,
