__time,/joint_states/group_1/joint_1/effort,/joint_states/group_1/joint_1/position,/joint_states/group_1/joint_1/velocity,/joint_states/group_1/joint_2/effort,/joint_states/group_1/joint_2/position,/joint_states/group_1/joint_2/velocity,/joint_states/group_1/joint_3/effort,/joint_states/group_1/joint_3/position,/joint_states/group_1/joint_3/velocity,/joint_states/group_1/joint_4/effort,/joint_states/group_1/joint_4/position,/joint_states/group_1/joint_4/velocity,/joint_states/group_1/joint_5/effort,/joint_states/group_1/joint_5/position,/joint_states/group_1/joint_5/velocity,/joint_states/group_1/joint_6/effort,/joint_states/group_1/joint_6/position,/joint_states/group_1/joint_6/velocity,/joint_states/header/stamp,/world_to_torch/header/header/stamp,/world_to_torch/transform/rotation/pitch,/world_to_torch/transform/rotation/roll,/world_to_torch/transform/rotation/w,/world_to_torch/transform/rotation/x,/world_to_torch/transform/rotation/y,/world_to_torch/transform/rotation/yaw,/world_to_torch/transform/rotation/z,/world_to_torch/transform/translation/x,/world_to_torch/transform/translation/y,/world_to_torch/transform/translation/z
1720621573.223683,0.027170000,0.000000000,0.000000000,-1.204665000,0.000000000,0.000000000,0.994136000,0.000000000,0.000000000,0.044704000,0.000000000,0.000000000,0.238112000,0.000000000,0.000000000,-0.043648000,0.000000000,0.000000000,1720621573.211550951,,,,,,,,,,,
1720621573.224193,0.027170000,0.000000000,0.000000000,-1.204665000,0.000000000,0.000000000,0.994136000,0.000000000,0.000000000,0.044704000,0.000000000,0.000000000,0.237600000,0.000000000,0.000000000,-0.044992000,0.000000000,0.000000000,1720621573.213551044,,,,,,,,,,,
1720621573.233734,0.027170000,0.000000000,0.000000000,-1.204665000,0.000000000,0.000000000,0.994136000,0.000000000,0.000000000,0.044704000,0.000000000,0.000000000,0.238240000,0.000000000,0.000000000,-0.045440000,0.000000000,0.000000000,1720621573.222550869,,,,,,,,,,,
1720621573.234357,0.027170000,0.000000000,0.000000000,-1.204665000,0.000000000,0.000000000,0.994136000,0.000000000,0.000000000,0.044704000,0.000000000,0.000000000,0.238240000,0.000000000,0.000000000,-0.045440000,0.000000000,0.000000000,1720621573.223551035,,,,,,,,,,,
1720621573.237256,0.027170000,0.000000000,0.000000000,-1.204665000,0.000000000,0.000000000,0.994136000,0.000000000,0.000000000,0.044704000,0.000000000,0.000000000,0.237472000,0.000000000,0.000000000,-0.043520000,0.000000000,0.000000000,1720621573.226550817,,,,,,,,,,,
1720621573.245898,0.027170000,0.000000000,0.000000000,-1.204665000,0.000000000,0.000000000,0.994136000,0.000000000,0.000000000,0.044704000,0.000000000,0.000000000,0.237792000,0.000000000,0.000000000,-0.043648000,0.000000000,0.000000000,1720621573.234550953,,,,,,,,,,,
1720621573.246316,0.027170000,0.000000000,0.000000000,-1.204665000,0.000000000,0.000000000,0.994136000,0.000000000,0.000000000,0.044704000,0.000000000,0.000000000,0.237792000,0.000000000,0.000000000,-0.043648000,0.000000000,0.000000000,1720621573.235550880,,,,,,,,,,,
1720621573.248642,0.027170000,0.000000000,0.000000000,-1.204665000,0.000000000,0.000000000,0.994136000,0.000000000,0.000000000,0.044320000,0.000000000,0.000000000,0.237920000,0.000000000,0.000000000,-0.044512000,0.000000000,0.000000000,1720621573.236551046,,,,,,,,,,,
1720621573.258110,0.027170000,0.000000000,0.000000000,-1.204665000,0.000000000,0.000000000,0.994136000,0.000000000,0.000000000,0.044704000,0.000000000,0.000000000,0.238528000,0.000000000,0.000000000,-0.044576000,0.000000000,0.000000000,1720621573.246551037,,,,,,,,,,,
1720621573.259164,0.027170000,0.000000000,0.000000000,-1.204665000,0.000000000,0.000000000,0.994136000,0.000000000,0.000000000,0.044704000,0.000000000,0.000000000,0.238528000,0.000000000,0.000000000,-0.044576000,0.000000000,0.000000000,1720621573.247550964,,,,,,,,,,,
1720621573.260577,0.027170000,0.000000000,0.000000000,-1.204665000,0.000000000,0.000000000,0.994136000,0.000000000,0.000000000,0.044704000,0.000000000,0.000000000,0.237792000,0.000000000,0.000000000,-0.043776000,0.000000000,0.000000000,1720621573.249550819,,,,,,,,,,,
1720621573.269737,0.027170000,0.000000000,0.000000000,-1.204665000,0.000000000,0.000000000,0.994136000,0.000000000,0.000000000,0.044704000,0.000000000,0.000000000,0.237472000,0.000000000,0.000000000,-0.043840000,0.000000000,0.000000000,1720621573.258550882,,,,,,,,,,,
1720621573.270180,0.027170000,0.000000000,0.000000000,-1.204665000,0.000000000,0.000000000,0.994136000,0.000000000,0.000000000,0.044704000,0.000000000,0.000000000,0.237472000,0.000000000,0.000000000,-0.043840000,0.000000000,0.000000000,1720621573.259551048,,,,,,,,,,,
1720621573.272339,0.027170000,0.000000000,0.000000000,-1.204665000,0.000000000,0.000000000,0.994136000,0.000000000,0.000000000,0.044704000,0.000000000,0.000000000,0.237600000,0.000000000,0.000000000,-0.044640000,0.000000000,0.000000000,1720621573.261550903,,,,,,,,,,,
